ID,profile_score_updated_normalized
625,0.4375035350246549
626,0.9999434396055217
627,0.4374893949260353
628,1.4140098619638863e-05
629,0.18752898720217026
631,0.7499929299506904
632,1.4140098619638863e-05
633,0.12500707004930983
634,0.9374611147287961
635,0.8750070700493098
636,0.12502828019723927
637,0.8749646497534511
638,0.6874893949260353
640,0.18750353502465492
641,0.18752474517258436
642,0.7499929299506904
643,0.9374893949260353
644,0.4375035350246549
645,0.6250212101479294
646,0.25002121014792944
648,0.4375035350246549
649,2.8280197239277727e-05
650,0.6250042420295862
651,0.31252191715286043
652,0.5625077770542409
653,0.8749787898520708
654,0.6874893949260353
655,0.5624964649753452
656,0.4374893949260353
657,0.8749646497534511
658,0.3125267651866729
659,0.06253605725148008
660,0.18752474517258436
661,0.9374823248767256
662,0.18752898720217026
663,0.9374752548274158
664,0.12502121014792947
665,0.3750353502465491
666,0.3750353502465491
667,0.5
668,0.8124681847781059
669,0.9374752548274158
670,0.12502828019723927
671,0.06255302536982364
672,0.6875176751232744
673,0.9374823248767256
674,0.7500141400986197
675,0.8124893949260353
676,0.25004242029585894
678,0.6874752548274158
679,0.8749646497534511
680,0.18751767512327455
681,0.5624964649753452
682,0.37500707004930983
683,0.4375148471035506
684,0.25001414009861966
685,0.25001414009861966
686,0.8749949499647788
687,0.9374893949260353
688,0.562503535024655
689,0.8124823248767256
690,0.8125106050739647
691,0.5625247451725842
692,1.4140098619638863e-05
693,0.06255302536982364
694,0.6250000000000002
695,0.12502121014792947
696,0.6250000000000002
697,0.6249787898520708
700,0.9374611147287961
701,0.8124893949260353
702,2.8280197239277727e-05
703,0.6875176751232744
704,0.9999575797041413
705,0.6874893949260353
706,0.18752898720217026
707,0.9374752548274158
708,0.3125106050739647
709,0.9374752548274158
710,0.8749646497534511
711,0.6874893949260353
712,0.06253181522189419
714,0.5000141400986197
715,3.535024654904158e-05
716,0.8124681847781059
717,0.9375035350246548
718,0.8749646497534511
719,0.25001414009861966
720,0.7499717198027609
721,0.8750070700493098
722,0.8125106050739647
723,0.12503252222682518
724,0.18752474517258436
725,0.5625247451725842
726,0.5624964649753452
727,0.8749787898520708
728,0.12500707004930983
729,0.8749787898520708
730,0.12502828019723927
731,0.8124984849894336
732,0.6250042420295862
733,0.06252474517258437
734,0.9374823248767256
735,0.9374893949260353
736,0.3124964649753451
737,0.25
738,0.7499858599013806
739,0.687500707004931
740,0.5000070700493098
741,0.6250000000000002
742,0.3125247451725844
743,0.8749646497534511
744,0.06246818477810592
745,0.6250000000000002
746,0.6249787898520708
747,0.25003030021132777
748,0.49998585990138034
749,0.9374186944329372
750,0.7499858599013806
751,0.25001414009861966
752,0.562503535024655
753,0.18751767512327455
754,0.18752474517258436
755,0.9999787898520708
756,0.37502121014792944
758,0.25
759,0.06251060507396473
760,0.687500707004931
761,0.6250000000000002
762,1.0
763,0.312538885271204
764,0.9999717198027609
765,0.3125106050739647
766,0.18752474517258436
767,0.18751767512327455
768,0.5625106050739649
769,0.5624823248767256
770,0.4375106050739647
771,0.18751767512327455
772,0.4374893949260353
773,0.18752898720217026
774,0.37500707004930983
775,0.9375035350246548
776,0.5624964649753452
777,0.8125106050739647
779,0.6249929299506904
780,0.31251767512327455
781,1.4140098619638863e-05
782,0.06253605725148008
783,0.9374611147287961
784,0.5
785,0.562503535024655
786,0.6250000000000002
788,0.9374752548274158
789,0.3125106050739647
790,0.562503535024655
791,0.25001414009861966
792,0.8125106050739647
793,0.9999858599013806
794,0.3750353502465491
795,0.25
796,0.3125106050739647
797,0.43752575517962866
798,2.8280197239277727e-05
799,0.25
800,0.8124936369556213
801,0.9374611147287961
802,0.06252474517258437
803,0.12502121014792947
804,0.4375035350246549
806,0.06255302536982364
807,0.9999575797041413
808,0.7500141400986197
809,0.12504949034516874
810,0.6250000000000002
811,0.9999717198027609
812,0.4375035350246549
813,0.9999575797041413
814,0.31252191715286043
815,3.535024654904158e-05
816,0.3124964649753451
817,0.8124893949260353
818,0.2500254521775154
819,0.5624964649753452
820,0.6874752548274158
821,0.9999575797041413
822,0.25
823,0.37500707004930983
824,0.4374893949260353
825,0.5624823248767256
826,1.4140098619638863e-05
827,0.1875318152218942
828,0.12502121014792947
829,0.8124823248767256
830,2.8280197239277727e-05
831,0.7499971719802763
832,0.3749505096548314
833,0.687500707004931
834,0.12502828019723927
835,0.8749646497534511
836,0.6874964649753452
837,0.12504949034516874
838,0.1875318152218942
839,0.06251060507396473
841,0.5
842,0.5
843,0.4374752548274157
844,0.4374893949260353
845,0.18750353502465492
846,0.6250000000000002
847,0.43753181522189416
848,0.6250042420295862
849,0.18754595532051382
850,0.31252191715286043
851,0.687500707004931
852,0.43751969513736305
853,0.25002121014792944
854,0.687503535024655
855,0.9374611147287961
856,0.5625106050739649
857,0.8749964649753453
858,0.06251060507396473
859,0.062538885271204
860,0.37499292995069017
861,0.7499858599013806
862,0.5625153184401712
863,0.12500707004930983
864,0.7499717198027609
865,0.8125106050739647
867,0.8124984849894336
870,0.4375106050739647
872,1.4140098619638863e-05
873,0.31251464510214183
874,0.25
875,0.5624823248767256
877,0.562503535024655
878,0.37500707004930983
879,0.18754595532051382
880,0.6249929299506904
881,0.5625247451725842
882,1.4140098619638863e-05
883,0.5
884,0.06250212101479306
885,0.06253181522189419
886,0.7499858599013806
887,0.8749929299506904
888,0.06253605725148008
889,0.0625409052852925
890,0.9999787898520708
891,0.43751767512327455
892,0.5000282801972393
893,0.12504949034516874
894,0.6249929299506904
895,0.6250000000000002
896,0.25002828019723927
897,0.4375035350246549
898,0.9374865669063115
899,0.2500254521775154
900,0.9374186944329372
901,0.37500707004930983
902,0.06251060507396473
903,0.4374893949260353
904,0.5000070700493098
905,0.9999787898520708
906,0.25001414009861966
907,0.8124893949260353
908,0.7499858599013806
909,0.9374611147287961
911,0.06252474517258437
912,0.6875176751232744
913,0.37497878985207067
914,0.9374186944329372
915,0.2500254521775154
916,0.9999575797041413
917,0.5000282801972393
918,0.18751767512327455
919,0.31251767512327455
920,0.6249929299506904
922,5.6560394478499874e-05
923,0.9374865669063115
924,0.06252474517258437
925,0.06253181522189419
926,0.5624823248767256
927,0.62500707004931
928,0.9374611147287961
929,0.9999434396055217
930,0.6249929299506904
931,0.06251060507396473
932,0.6249787898520708
933,0.18754595532051382
934,0.2500254521775154
935,1.4140098619638863e-05
936,0.8749646497534511
937,0.12504949034516874
938,0.37499292995069017
939,0.31251767512327455
940,0.6249787898520708
941,0.12502121014792947
942,0.37500707004930983
943,0.5000113120788957
945,0.12502121014792947
946,0.8124823248767256
947,0.7499717198027609
948,0.25001414009861966
949,0.4374893949260353
950,0.8124681847781059
951,0.5624823248767256
952,0.8124681847781059
953,0.6250212101479294
954,0.18754595532051382
955,0.6874752548274158
956,0.9999660637633131
957,2.8280197239277727e-05
958,0.25003030021132777
959,0.18750353502465492
960,0.18752474517258436
961,0.687500707004931
962,0.6874752548274158
963,0.5
964,0.7499717198027609
965,0.9374823248767256
966,0.6250212101479294
967,0.9374752548274158
968,0.25002121014792944
969,0.06253605725148008
970,0.0625409052852925
971,0.06253181522189419
972,0.1875338352359827
973,0.9374893949260353
975,0.49997171980276084
976,0.31251767512327455
977,0.18751767512327455
978,0.3124964649753451
979,0.8750070700493098
980,0.12502121014792947
981,0.9999787898520708
982,0.9999717198027609
983,0.8124823248767256
984,0.31252191715286043
985,0.6874893949260353
986,0.31251767512327455
987,0.687500707004931
988,0.9374865669063115
989,0.06251060507396473
990,0.4374893949260353
991,0.8749787898520708
992,0.5624908089358973
993,0.5624964649753452
994,0.8124681847781059
995,2.8280197239277727e-05
996,0.25001414009861966
997,0.37500707004930983
998,0.4374893949260353
999,0.12502121014792947
